Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
85	7.3457413	5.856852	19.736074	-0.9821719	4.287051	4.457886	17.792597	-0.6599184	62.291668	119.31994	645.0	0.0	101.0	238.1111	865.0	0.0	1000.0	1000.0	3.6458333	2.15	143843.0	0.03345186046511628	4250004.0	0.35760114	0.47090197	2.6129484	-2.7940686	0.35760292	0.47089583	2.6029334	-3.0255923	2.498154	2.0322547	58.95783	-17.387703	1.9917884	3.8441002	89.59305	-12.900674	0.23603761	0.00085188646	0.00085366133	0.07559905	1.145792e-05	-6.7798605	0.0011511525	2.8625005e-16	-29.434963	1.6464874e-13	-1.9917883	18.523125	398.7772	38636.842903614044
86	7.6903105	6.251189	19.738916	-0.8774596	11.216211	6.8624744	21.845816	-0.38096392	56.615383	108.62943	657.0	0.0	56.275	102.504875	601.0	0.0	1000.0	1000.0	3.8269231	5.425	146551.0	0.03368988505747127	4300004.0	0.3543171	0.45270798	2.2672205	-2.3803167	0.3543184	0.45270878	2.2851322	-2.3505566	2.495046	1.9537321	48.027805	-15.998445	1.9961491	3.6784062	89.527756	-12.289316	0.11193682	0.00079516554	0.0007923613	0.073008195	6.5055083e-06	-6.7843437	0.0011506524	7.9625623e-16	-29.436926	1.6432583e-13	-1.996149	18.37351	407.41718	39043.950873851776
87	7.740944	6.4338717	22.754595	-0.78299624	4.299181	4.2163754	15.917173	-0.5696012	29.541666	36.023117	163.0	0.0	40.35	124.71218	750.0	0.0	1000.0	1000.0	3.8333333	2.05	147969.0	0.033629318181818184	4350004.0	0.41785368	0.49946046	2.4471881	-2.263164	0.4178546	0.49945453	2.4696584	-2.2870913	2.4947796	1.9501579	48.03508	-13.455656	1.9971653	3.5981958	95.97412	-11.810099	0.046326213	0.00085551466	0.00085655495	0.0729418	7.173829e-06	-6.6517606	0.0013165326	8.372806e-16	-29.439955	1.6382894e-13	-1.9971653	14.817517	267.17157	39310.99124741554
88	8.940586	6.0992174	22.696331	-3.4370673	3.6178086	3.802462	14.846485	-0.3212579	27.5	29.718876	132.0	0.0	50.675	136.06789	777.0	0.0	1000.0	1000.0	4.3461537	1.65	149399.0	0.033572808988764045	4400004.0	0.45845664	0.49582925	2.3348875	-3.2265	0.4584574	0.49583802	2.4188747	-3.1221814	2.4984396	1.826682	40.340443	-11.84208	2.003894	3.7410412	86.61268	-14.135061	0.016949646	0.00090360444	0.00089863234	0.067655675	-2.799927e-06	-6.736245	0.0012081731	2.3736762e-16	-29.443115	1.6331207e-13	-2.003894	14.858781	247.3095	39558.51008796692
89	5.3548255	4.59738	16.137224	-0.853874	8.309449	8.6318655	22.23833	-18.476084	35.854168	97.465164	655.0	0.0	35.8	38.89743	187.0	0.0	1000.0	1000.0	2.5833333	4.4	151255.0	0.033612222222222224	4450004.0	0.561771	0.49590135	2.4058473	-4.406339	0.56176865	0.49591726	2.3974032	-4.3583345	2.5006213	1.8170735	36.849846	-10.666819	1.9953783	3.5541332	66.40633	-13.450365	-0.03700462	0.0008523761	0.00084779167	0.067529894	8.069164e-06	-6.625811	0.0013395642	-1.1907843e-16	-29.442604	1.6339516e-13	-1.9953783	14.757452	247.0293	39805.28428077698
90	4.1547656	4.1735682	12.943167	-10.825157	3.5301297	3.3982599	13.303862	-0.8613717	36.923077	59.669876	267.0	0.0	43.475	126.83513	691.0	0.0	1000.0	1000.0	2.0	1.775	153040.0	0.033635164835164835	4500004.0	0.6582388	0.49503854	2.4242432	-5.802462	0.65824014	0.49503976	2.410838	-6.370386	2.4995184	1.8036717	33.226547	-17.557293	1.9878376	3.3815322	82.05143	-12.261267	-0.16922611	0.0009295818	0.00092840346	0.06611364	1.7292006e-05	-6.519903	0.001489458	6.112437e-17	-29.442936	1.6334132e-13	-1.9878372	14.632881	247.45871	40053.429589509964
91	7.5141206	5.7672853	20.85357	-0.8342223	4.619297	5.3069663	21.863005	-0.6094939	36.208332	86.11183	539.0	0.0	26.525	83.21808	521.0	0.0	1000.0	1000.0	3.4791667	2.275	154790.0	0.03365	4550004.0	0.6298366	0.4458486	2.3408144	-3.8932827	0.6298361	0.44585118	2.3529456	-3.8375466	2.4956923	1.7882203	35.140038	-17.01441	1.9922497	3.5465343	81.35387	-12.773647	-0.2412007	0.00073170394	0.0007316217	0.063821256	8.396804e-06	-6.8177886	0.0011039603	6.852749e-16	-29.443775	1.632044e-13	-1.9922498	14.797178	245.84547	40298.67586135864
92	9.658391	6.3656797	23.850788	0.31011695	6.602937	6.0826893	25.279886	-0.41106653	59.46154	108.18475	605.0	0.0	45.8	111.29448	493.0	0.0	1000.0	1000.0	4.5576925	3.35	157870.0	0.033950537634408605	4600004.0	0.56012034	0.46877128	2.3534791	-5.0776644	0.56011933	0.46877325	2.3650072	-5.7059236	2.493185	1.9136237	34.502026	-20.400436	2.0143313	3.6690176	82.07835	-15.700919	-0.16510707	0.00071525376	0.0007150909	0.06987516	-1.4539838e-05	-6.8468976	0.0010826169	1.0904949e-15	-29.4481	1.624996e-13	-2.0143313	14.898241	246.69157	40545.33001756668
93	6.2111835	5.4150925	21.636623	-0.37397623	10.160487	7.791215	25.306688	-0.26383612	40.75	79.8004	441.0	0.0	63.825	130.6275	513.0	0.0	1000.0	1000.0	2.9375	4.925	159864.0	0.034013617021276595	4650004.0	0.6020225	0.46152875	2.2485394	-5.894989	0.60202366	0.461526	2.2634325	-6.204288	2.498789	1.892317	36.557663	-28.724043	1.9929953	3.616829	93.46839	-12.902343	-0.07307801	0.0009066565	0.00090575684	0.06850755	1.2004476e-05	-6.652611	0.0013056056	1.789139e-16	-29.45022	1.6215534e-13	-1.9929953	14.858969	246.54222	40791.787548303604
94	11.141442	6.8355665	24.311838	-0.67956305	7.837279	6.296545	19.326893	-1.1541415	35.596153	45.45465	211.0	0.0	23.325	29.711435	114.0	0.0	1000.0	1000.0	5.269231	3.85	161677.0	0.03403726315789474	4700004.0	0.57181484	0.47717637	2.3791792	-8.41832	0.5718179	0.47717574	2.3354485	-7.554501	2.5000021	1.8781208	34.497765	-20.566391	1.9963936	3.5921953	81.91208	-13.329834	-0.02543834	0.0009744949	0.00097098236	0.066248424	5.8652618e-06	-6.7320986	0.0012050946	-1.7825463e-17	-29.450363	1.6213242e-13	-1.9963936	14.664764	246.7597	41038.630803108215
95	10.921299	5.178676	19.512207	0.42747682	12.51187	7.3326473	25.984936	-0.6061841	37.8125	48.178337	303.0	0.0	68.275	148.71953	724.0	0.0	1000.0	1000.0	5.25	5.85	163672.0	0.034098333333333335	4750004.0	0.54193115	0.5006209	2.4698248	-5.097473	0.541931	0.50062144	2.4609904	-5.1626124	2.5022092	1.8627505	37.018562	-24.708202	1.9907625	3.6874766	76.81842	-12.62697	0.057655722	0.00097039016	0.000970947	0.0650878	1.2183962e-05	-6.8557982	0.0010635363	-3.759583e-16	-29.449697	1.6224042e-13	-1.990763	14.938995	247.05336	41285.7828233242
96	7.619375	6.330727	21.526041	-7.794426	4.8568163	4.818773	20.4293	-0.590718	42.115383	70.80136	408.0	0.0	36.3	123.23945	797.0	0.0	1000.0	1000.0	3.7307692	2.275	165682.0	0.03416123711340206	4800004.0	0.534368	0.5019152	2.6449711	-2.936597	0.53436685	0.50190496	2.6337807	-3.0276675	2.501873	1.8587868	38.961666	-13.044475	1.9930644	3.665485	83.91392	-12.600254	0.04411589	0.000983398	0.0009896616	0.06460858	9.699379e-06	-6.754757	0.0011830876	-3.2179187e-16	-29.44819	1.6248519e-13	-1.9930644	14.609052	247.23453	41533.01018548012
97	9.26339	4.8190966	20.619282	-0.4673912	4.4690166	6.3605957	23.299217	-7.8861704	40.520832	59.5266	367.0	0.0	24.975	77.82367	374.0	0.0	1000.0	1000.0	4.4583335	2.625	167830.0	0.03425102040816327	4850004.0	0.5428082	0.5204159	2.7969298	-3.773076	0.5428081	0.520405	2.835438	-3.7834463	2.5028832	1.8576001	33.972095	-15.553675	2.0003319	3.6961634	86.16374	-12.285892	0.06858482	0.0010106787	0.0010171217	0.06336338	1.746099e-06	-6.7662706	0.0011649575	-4.8674785e-16	-29.446686	1.6273013e-13	-2.000332	14.994265	246.66318	41779.597468853
98	9.695019	5.827805	20.920368	-2.7679358	6.0320497	6.6119103	24.896702	-0.3987914	35.615383	66.750435	354.0	0.0	12.325	19.85244	67.0	0.0	1000.0	1000.0	4.6538463	2.85	169479.0	0.03423818181818182	4900004.0	0.5772033	0.51053727	3.5686011	-8.540287	0.57720155	0.5105392	3.5510366	-8.290316	2.498838	1.8336406	33.55962	-21.55103	1.9903433	3.6224978	83.315216	-16.154148	-0.08862336	0.0009857855	0.0009884437	0.064356565	1.3632338e-05	-6.724555	0.0012165448	1.7176756e-16	-29.445724	1.6288624e-13	-1.9903431	14.902878	247.30469	42026.80289936066
99	11.4280405	5.670652	21.99036	0.55996317	11.938803	7.6478057	24.320036	0.24993725	42.8125	45.87331	249.0	0.0	34.2	74.346886	461.0	0.0	1000.0	1000.0	5.4791665	5.725	171624.0	0.0343248	4950004.0	0.6103446	0.51774585	3.9563956	-9.21085	0.6103426	0.5177499	3.9353037	-8.427303	2.4993486	1.8444974	34.71488	-16.899754	1.9978619	3.5369635	83.7921	-14.417593	-0.09905113	0.0009960049	0.0009898153	0.06553802	4.549211e-06	-6.7075777	0.0012333441	8.848408e-17	-29.44657	1.6274842e-13	-1.9978619	14.852672	247.41844	42274.69195628166
